,class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,habitat,season
21812,2,5.8,6,,9,2,1.0,8,4.61,13.7,,,8,,,2,11.0,8,4
21813,2,7.0,6,,9,2,1.0,8,5.85,16.02,,,8,,,2,11.0,8,4
21814,2,5.72,3,,9,2,1.0,8,6.08,11.92,,,8,,,2,11.0,8,3
21815,2,6.87,6,,9,2,1.0,8,6.23,14.52,,,3,,,2,11.0,8,4
21816,2,6.8,4,,9,2,1.0,8,5.73,14.59,,,3,,,2,11.0,8,2
21817,2,6.68,4,,9,2,1.0,8,5.72,16.46,,,3,,,2,11.0,8,2
21818,2,7.56,6,,9,2,1.0,8,6.38,16.43,,,3,,,2,11.0,8,3
21819,2,5.5,3,,9,2,1.0,8,4.39,10.95,,,3,,,2,11.0,8,4
21820,2,8.17,6,,9,2,1.0,8,4.54,12.74,,,3,,,2,11.0,8,3
21821,2,5.79,6,,9,2,1.0,8,5.8,14.37,,,8,,,2,11.0,8,3
21822,2,6.18,6,,9,2,1.0,8,5.49,13.75,,,3,,,2,11.0,8,4
21823,2,7.69,3,,9,2,1.0,8,6.23,15.38,,,3,,,2,11.0,8,3
21824,2,6.22,4,,9,2,1.0,8,5.59,15.33,,,8,,,2,11.0,8,2
21825,2,8.82,3,,9,2,1.0,8,6.29,16.06,,,8,,,2,11.0,8,2
21826,2,6.6,3,,9,2,1.0,8,5.49,13.07,,,8,,,2,11.0,8,4
21827,2,8.01,3,,9,2,1.0,8,6.28,16.48,,,3,,,2,11.0,8,3
21828,2,6.52,6,,9,2,1.0,8,5.84,15.68,,,3,,,2,11.0,8,3
21829,2,6.96,6,,9,2,1.0,8,5.78,14.01,,,8,,,2,11.0,8,4
21830,2,9.12,4,,9,2,1.0,8,6.69,15.82,,,8,,,2,11.0,8,4
21831,2,7.81,6,,9,2,1.0,8,5.83,15.37,,,8,,,2,11.0,8,3
21832,2,6.18,3,,9,2,1.0,8,6.17,16.12,,,8,,,2,11.0,8,3
21833,2,7.05,6,,9,2,1.0,8,6.95,17.57,,,3,,,2,11.0,8,4
21834,2,5.51,4,,9,2,1.0,8,5.45,14.8,,,3,,,2,11.0,8,2
21835,2,8.65,3,,9,2,1.0,8,6.09,16.53,,,3,,,2,11.0,8,4
21836,2,6.51,6,,9,2,1.0,8,6.24,14.18,,,8,,,2,11.0,8,2
21837,2,5.84,3,,9,2,1.0,8,5.63,15.73,,,8,,,2,11.0,8,2
21838,2,8.21,6,,9,2,1.0,8,6.38,14.03,,,3,,,2,11.0,8,2
21839,2,8.6,4,,9,2,1.0,8,5.92,15.39,,,3,,,2,11.0,8,2
21840,2,6.84,6,,9,2,1.0,8,6.09,14.46,,,3,,,2,11.0,8,3
21841,2,6.27,6,,9,2,1.0,8,5.37,13.87,,,8,,,2,11.0,8,3
21842,2,8.93,4,,9,2,1.0,8,6.53,15.82,,,8,,,2,11.0,8,2
21843,2,6.27,6,,9,2,1.0,8,7.36,15.77,,,3,,,2,11.0,8,2
21844,2,9.01,6,,9,2,1.0,8,7.06,16.89,,,8,,,2,11.0,8,4
21845,2,8.0,3,,9,2,1.0,8,6.12,14.98,,,8,,,2,11.0,8,2
21846,2,6.46,6,,9,2,1.0,8,5.92,14.92,,,8,,,2,11.0,8,4
21847,2,7.08,4,,9,2,1.0,8,5.89,14.43,,,8,,,2,11.0,8,2
21848,2,6.96,4,,9,2,1.0,8,5.55,14.24,,,8,,,2,11.0,8,2
21849,2,6.14,4,,9,2,1.0,8,4.68,15.08,,,3,,,2,11.0,8,2
21850,2,5.72,4,,9,2,1.0,8,6.03,14.72,,,3,,,2,11.0,8,2
21851,2,7.03,6,,9,2,1.0,8,5.65,15.31,,,3,,,2,11.0,8,3
21852,2,7.49,6,,9,2,1.0,8,6.61,16.34,,,3,,,2,11.0,8,3
21853,2,7.62,6,,9,2,1.0,8,7.08,17.01,,,3,,,2,11.0,8,3
21854,2,6.42,6,,9,2,1.0,8,5.63,14.07,,,8,,,2,11.0,8,3
21855,2,6.66,4,,9,2,1.0,8,7.11,16.34,,,8,,,2,11.0,8,3
21856,2,6.98,3,,9,2,1.0,8,6.74,16.2,,,8,,,2,11.0,8,2
21857,2,8.38,6,,9,2,1.0,8,7.2,17.91,,,8,,,2,11.0,8,3
21858,2,7.28,6,,9,2,1.0,8,6.52,16.56,,,8,,,2,11.0,8,4
21859,2,7.14,4,,9,2,1.0,8,5.97,13.95,,,3,,,2,11.0,8,4
21860,2,8.71,4,,9,2,1.0,8,5.85,15.36,,,8,,,2,11.0,8,2
21861,2,7.28,3,,9,2,1.0,8,5.46,14.97,,,3,,,2,11.0,8,2
21862,2,7.09,4,,9,2,1.0,8,5.59,13.58,,,3,,,2,11.0,8,3
21863,2,6.29,4,,9,2,1.0,8,6.33,14.29,,,8,,,2,11.0,8,4
21864,2,6.95,3,,9,2,1.0,8,5.48,13.94,,,3,,,2,11.0,8,4
21865,2,6.74,3,,9,2,1.0,8,5.34,14.4,,,8,,,2,11.0,8,4
21866,2,8.12,4,,9,2,1.0,8,7.08,15.59,,,3,,,2,11.0,8,4
21867,2,7.42,6,,9,2,1.0,8,6.17,14.89,,,3,,,2,11.0,8,2
21868,2,8.83,4,,9,2,1.0,8,6.9,17.71,,,8,,,2,11.0,8,2
21869,2,6.94,3,,9,2,1.0,8,5.74,13.07,,,8,,,2,11.0,8,2
21870,2,7.4,6,,9,2,1.0,8,6.27,17.56,,,8,,,2,11.0,8,2
21871,2,5.67,4,,9,2,1.0,8,5.31,11.94,,,8,,,2,11.0,8,3
21872,2,8.32,6,,9,2,1.0,8,6.71,16.76,,,8,,,2,11.0,8,3
21873,2,5.97,6,,9,2,1.0,8,4.83,10.49,,,8,,,2,11.0,8,3
21874,2,6.2,3,,9,2,1.0,8,5.43,13.55,,,3,,,2,11.0,8,2
21875,2,6.76,3,,9,2,1.0,8,6.4,16.22,,,3,,,2,11.0,8,3
21876,2,8.29,4,,9,2,1.0,8,6.32,17.54,,,3,,,2,11.0,8,2
21877,2,7.56,3,,9,2,1.0,8,6.97,16.72,,,3,,,2,11.0,8,2
21878,2,7.27,6,,9,2,1.0,8,6.53,17.65,,,3,,,2,11.0,8,3
21879,2,7.24,4,,9,2,1.0,8,5.94,14.7,,,3,,,2,11.0,8,2
21880,2,4.64,6,,9,2,1.0,8,4.79,12.45,,,8,,,2,11.0,8,4
21881,2,5.6,4,,9,2,1.0,8,6.05,15.6,,,3,,,2,11.0,8,3
21882,2,5.59,4,,9,2,1.0,8,5.32,15.34,,,3,,,2,11.0,8,2
21883,2,6.86,3,,9,2,1.0,8,5.35,13.57,,,3,,,2,11.0,8,4
21884,2,6.6,3,,9,2,1.0,8,6.11,15.17,,,3,,,2,11.0,8,3
21885,2,8.05,4,,9,2,1.0,8,6.01,16.8,,,3,,,2,11.0,8,3
21886,2,4.42,3,,9,2,1.0,9,3.93,9.49,,,8,,,2,11.0,8,3
21887,2,3.49,3,,9,2,1.0,9,3.08,7.78,,,8,,,2,11.0,8,3
21888,2,3.14,3,,9,2,1.0,11,3.45,8.23,,,8,,,2,11.0,8,3
21889,2,3.99,3,,9,2,1.0,11,3.49,8.67,,,8,,,2,11.0,8,3
21890,2,4.36,3,,9,2,1.0,9,3.91,7.92,,,8,,,2,11.0,8,3
21891,2,4.94,3,,9,2,1.0,9,4.78,10.78,,,8,,,2,11.0,8,2
21892,2,3.61,3,,9,2,1.0,11,2.64,7.85,,,8,,,2,11.0,8,2
21893,2,3.11,3,,9,2,1.0,9,3.86,8.39,,,8,,,2,11.0,8,2
21894,2,4.06,3,,9,2,1.0,9,4.59,10.05,,,8,,,2,11.0,8,2
21895,2,4.32,3,,9,2,1.0,9,4.16,9.29,,,8,,,2,11.0,8,3
21896,2,4.26,3,,9,2,1.0,9,3.8,9.56,,,8,,,2,11.0,8,2
21897,2,4.19,3,,9,2,1.0,11,3.58,7.81,,,8,,,2,11.0,8,3
21898,2,4.47,3,,9,2,1.0,11,4.17,10.21,,,8,,,2,11.0,8,2
21899,2,4.1,3,,9,2,1.0,11,4.62,9.22,,,8,,,2,11.0,8,3
21900,2,2.95,3,,9,2,1.0,11,3.44,8.3,,,8,,,2,11.0,8,2
21901,2,3.55,3,,9,2,1.0,9,4.82,9.38,,,8,,,2,11.0,8,2
21902,2,3.18,3,,9,2,1.0,9,3.7,8.69,,,8,,,2,11.0,8,2
21903,2,4.89,3,,9,2,1.0,11,5.1,8.24,,,8,,,2,11.0,8,3
21904,2,3.43,3,,9,2,1.0,11,3.46,8.59,,,8,,,2,11.0,8,3
21905,2,2.53,3,,9,2,1.0,9,3.87,8.38,,,8,,,2,11.0,8,3
21906,2,3.59,3,,9,2,1.0,11,4.43,7.73,,,8,,,2,11.0,8,3
21907,2,3.21,3,,9,2,1.0,9,3.91,10.55,,,8,,,2,11.0,8,2
21908,2,3.42,3,,9,2,1.0,11,3.59,8.04,,,8,,,2,11.0,8,2
21909,2,4.33,3,,9,2,1.0,11,4.92,9.89,,,8,,,2,11.0,8,3
21910,2,4.19,3,,9,2,1.0,9,3.81,9.12,,,8,,,2,11.0,8,3
21911,2,3.64,3,,9,2,1.0,9,4.14,9.31,,,8,,,2,11.0,8,2
21912,2,3.59,3,,9,2,1.0,11,3.8,8.22,,,8,,,2,11.0,8,3
21913,2,3.89,3,,9,2,1.0,9,3.91,10.47,,,8,,,2,11.0,8,3
21914,2,4.62,3,,9,2,1.0,9,4.32,9.52,,,8,,,2,11.0,8,2
21915,2,4.67,3,,9,2,1.0,9,3.96,8.66,,,8,,,2,11.0,8,3
21916,2,5.0,3,,9,2,1.0,9,4.69,10.01,,,8,,,2,11.0,8,2
21917,2,3.55,3,,9,2,1.0,9,4.68,9.52,,,8,,,2,11.0,8,3
21918,2,3.31,3,,9,2,1.0,9,3.61,8.92,,,8,,,2,11.0,8,3
21919,2,3.98,3,,9,2,1.0,9,4.63,9.51,,,8,,,2,11.0,8,2
21920,2,3.77,3,,9,2,1.0,11,3.54,8.22,,,8,,,2,11.0,8,2
21921,2,4.06,3,,9,2,1.0,11,4.7,10.88,,,8,,,2,11.0,8,3
21922,2,5.1,3,,9,2,1.0,11,5.04,10.36,,,8,,,2,11.0,8,2
21923,2,5.1,3,,9,2,1.0,11,4.65,11.1,,,8,,,2,11.0,8,3
21924,2,4.38,3,,9,2,1.0,9,4.01,8.98,,,8,,,2,11.0,8,3
21925,2,5.43,3,,9,2,1.0,11,4.58,10.53,,,8,,,2,11.0,8,2
21926,2,4.74,3,,9,2,1.0,11,5.16,9.38,,,8,,,2,11.0,8,3
21927,2,3.91,3,,9,2,1.0,11,5.05,10.45,,,8,,,2,11.0,8,3
21928,2,5.57,3,,9,2,1.0,11,5.47,12.0,,,8,,,2,11.0,8,2
21929,2,4.29,3,,9,2,1.0,9,3.69,7.86,,,8,,,2,11.0,8,3
21930,2,3.93,3,,9,2,1.0,9,4.18,10.57,,,8,,,2,11.0,8,2
21931,2,3.88,3,,9,2,1.0,9,4.98,9.81,,,8,,,2,11.0,8,2
21932,2,3.17,3,,9,2,1.0,11,3.86,8.18,,,8,,,2,11.0,8,3
21933,2,4.94,3,,9,2,1.0,11,3.56,8.83,,,8,,,2,11.0,8,3
21934,2,4.42,3,,9,2,1.0,11,4.09,8.88,,,8,,,2,11.0,8,2
21935,2,2.88,3,,9,2,1.0,11,3.96,8.81,,,8,,,2,11.0,8,3
21936,2,3.22,3,,9,2,1.0,9,3.53,9.54,,,8,,,2,11.0,8,3
21937,2,4.12,3,,9,2,1.0,11,5.11,10.79,,,8,,,2,11.0,8,3
21938,2,4.23,3,,9,2,1.0,9,3.79,8.61,,,8,,,2,11.0,8,2
21939,2,4.7,3,,9,2,1.0,11,4.68,11.27,,,8,,,2,11.0,8,2
21940,2,4.11,3,,9,2,1.0,11,3.76,8.97,,,8,,,2,11.0,8,2
21941,2,3.5,3,,9,2,1.0,11,2.85,8.59,,,8,,,2,11.0,8,2
21942,2,4.76,3,,9,2,1.0,9,4.24,8.43,,,8,,,2,11.0,8,2
21943,2,4.99,3,,9,2,1.0,9,4.73,10.72,,,8,,,2,11.0,8,2
21944,2,3.48,3,,9,2,1.0,11,4.01,9.86,,,8,,,2,11.0,8,2
21945,2,4.07,3,,9,2,1.0,9,4.64,8.61,,,8,,,2,11.0,8,3
21946,2,4.7,3,,9,2,1.0,9,5.07,8.79,,,8,,,2,11.0,8,3
21947,2,3.71,3,,9,2,1.0,11,3.57,8.32,,,8,,,2,11.0,8,2
21948,2,4.95,3,,9,2,1.0,9,5.12,8.78,,,8,,,2,11.0,8,2
21949,2,4.61,3,,9,2,1.0,9,5.16,9.69,,,8,,,2,11.0,8,2
21950,2,4.84,3,,9,2,1.0,11,4.45,8.98,,,8,,,2,11.0,8,2
21951,2,4.67,3,,9,2,1.0,11,5.12,10.19,,,8,,,2,11.0,8,3
21952,2,5.69,3,,9,2,1.0,11,3.93,10.64,,,8,,,2,11.0,8,2
21953,2,4.49,3,,9,2,1.0,9,4.24,8.84,,,8,,,2,11.0,8,3
21954,2,3.37,3,,9,2,1.0,9,3.59,7.3,,,8,,,2,11.0,8,3
21955,2,4.31,3,,9,2,1.0,11,3.92,10.52,,,8,,,2,11.0,8,3
21956,2,3.33,3,,9,2,1.0,9,3.21,8.64,,,8,,,2,11.0,8,2
21957,2,5.01,3,,9,2,1.0,11,4.67,8.93,,,8,,,2,11.0,8,3
21958,2,3.72,3,,9,2,1.0,11,4.51,9.63,,,8,,,2,11.0,8,2
21959,2,4.93,3,,9,2,1.0,9,4.51,10.72,,,8,,,2,11.0,8,3
21960,2,5.28,3,,9,2,1.0,11,4.35,10.4,,,8,,,2,11.0,8,3
21961,2,4.63,3,,9,2,1.0,11,4.28,8.53,,,8,,,2,11.0,8,2
21962,2,4.85,3,,9,2,1.0,11,4.04,9.33,,,8,,,2,11.0,8,2
21963,2,3.6,3,,9,2,1.0,11,2.19,6.11,,,8,,,2,11.0,8,2
21964,2,4.57,3,,9,2,1.0,11,3.77,8.46,,,8,,,2,11.0,8,2
21965,2,3.23,3,,9,2,1.0,9,4.6,10.36,,,8,,,2,11.0,8,2
21966,2,4.67,3,,9,2,1.0,9,4.19,10.76,,,8,,,2,11.0,8,2
21967,2,4.64,3,,9,2,1.0,11,4.35,8.47,,,8,,,2,11.0,8,3
21968,2,6.39,3,,9,2,1.0,9,5.0,11.18,,,8,,,2,11.0,8,3
21969,2,4.51,3,,9,2,1.0,9,4.93,8.54,,,8,,,2,11.0,8,3
21970,2,4.36,3,,9,2,1.0,11,4.35,9.27,,,8,,,2,11.0,8,2
21971,2,3.41,3,,9,2,1.0,9,3.17,8.36,,,8,,,2,11.0,8,3
21972,2,3.41,3,,9,2,1.0,11,3.35,7.5,,,8,,,2,11.0,8,2
21973,2,3.79,3,,9,2,1.0,9,4.56,10.19,,,8,,,2,11.0,8,2
21974,2,3.25,3,,9,2,1.0,11,2.89,9.21,,,8,,,2,11.0,8,2
21975,2,4.64,3,,9,2,1.0,11,3.71,8.65,,,8,,,2,11.0,8,3
21976,2,3.44,3,,9,2,1.0,9,3.69,8.36,,,8,,,2,11.0,8,2
21977,2,4.19,3,,9,2,1.0,11,4.11,8.44,,,8,,,2,11.0,8,2
21978,2,4.79,3,,9,2,1.0,11,4.03,9.06,,,8,,,2,11.0,8,2
21979,2,4.36,3,,9,2,1.0,11,3.42,9.13,,,8,,,2,11.0,8,3
21980,2,5.07,3,,9,2,1.0,9,5.77,10.76,,,8,,,2,11.0,8,2
21981,2,2.96,3,,9,2,1.0,9,3.37,8.76,,,8,,,2,11.0,8,2
21982,2,3.91,3,,9,2,1.0,9,4.84,10.15,,,8,,,2,11.0,8,2
21983,2,4.55,3,,9,2,1.0,11,4.45,8.91,,,8,,,2,11.0,8,3
21984,2,4.54,3,,9,2,1.0,11,3.89,8.27,,,8,,,2,11.0,8,3
21985,2,3.13,3,,9,2,1.0,11,2.83,8.64,,,8,,,2,11.0,8,2
21986,2,4.55,3,,9,2,1.0,9,5.0,10.2,,,8,,,2,11.0,8,2
21987,2,2.35,3,,9,2,1.0,11,3.27,8.1,,,8,,,2,11.0,8,3
21988,2,3.62,3,,9,2,1.0,11,5.11,9.69,,,8,,,2,11.0,8,3
21989,2,4.32,3,,9,2,1.0,11,4.03,10.15,,,8,,,2,11.0,8,2
21990,2,3.3,3,,9,2,1.0,9,3.49,8.85,,,8,,,2,11.0,8,3
21991,2,3.63,3,,9,2,1.0,9,3.73,8.68,,,8,,,2,11.0,8,3
21992,2,4.43,3,,9,2,1.0,11,5.64,11.49,,,8,,,2,11.0,8,2
21993,2,3.84,3,,9,2,1.0,11,4.64,10.33,,,8,,,2,11.0,8,2
21994,2,4.28,3,,9,2,1.0,11,4.18,8.0,,,8,,,2,11.0,8,3
21995,2,3.17,3,,9,2,1.0,9,3.8,9.39,,,8,,,2,11.0,8,2
21996,2,4.33,3,,9,2,1.0,9,3.82,10.67,,,8,,,2,11.0,8,2
21997,2,4.43,3,,9,2,1.0,11,4.35,8.67,,,8,,,2,11.0,8,3
21998,2,3.64,3,,9,2,1.0,11,4.85,9.78,,,8,,,2,11.0,8,2
21999,2,4.94,3,,9,2,1.0,9,4.52,9.65,,,8,,,2,11.0,8,3
22000,2,4.34,3,,9,2,1.0,11,5.23,10.72,,,8,,,2,11.0,8,3
22001,2,4.24,3,,9,2,1.0,9,4.84,11.04,,,8,,,2,11.0,8,2
22002,2,3.84,3,,9,2,1.0,11,4.02,8.15,,,8,,,2,11.0,8,3
22003,2,4.65,3,,9,2,1.0,11,5.17,9.72,,,8,,,2,11.0,8,3
22004,2,2.72,3,,9,2,1.0,9,3.69,7.1,,,8,,,2,11.0,8,3
22005,2,3.67,3,,9,2,1.0,9,3.51,8.81,,,8,,,2,11.0,8,2
22006,2,3.33,3,,9,2,1.0,9,3.4,7.61,,,8,,,2,11.0,8,3
22007,2,3.19,3,,9,2,1.0,11,3.71,8.37,,,8,,,2,11.0,8,3
22008,2,4.26,3,,9,2,1.0,11,2.84,8.22,,,8,,,2,11.0,8,2
22009,2,5.34,3,,9,2,1.0,9,5.06,9.92,,,8,,,2,11.0,8,2
22010,2,3.51,3,,9,2,1.0,11,2.57,7.77,,,8,,,2,11.0,8,2
22011,2,4.52,3,,9,2,1.0,11,4.27,10.44,,,8,,,2,11.0,8,3
22012,2,3.75,3,,9,2,1.0,11,4.07,7.88,,,8,,,2,11.0,8,2
22013,2,3.49,3,,9,2,1.0,9,2.98,8.27,,,8,,,2,11.0,8,2
22014,2,4.58,3,,9,2,1.0,9,3.45,8.27,,,8,,,2,11.0,8,3
22015,2,3.71,3,,9,2,1.0,9,3.3,7.72,,,8,,,2,11.0,8,2
22016,2,2.42,3,,9,2,1.0,9,2.46,6.46,,,8,,,2,11.0,8,2
22017,2,4.58,3,,9,2,1.0,9,3.74,8.58,,,8,,,2,11.0,8,2
22018,2,5.37,3,,9,2,1.0,11,4.69,9.36,,,8,,,2,11.0,8,3
22019,2,4.75,3,,9,2,1.0,9,5.73,9.83,,,8,,,2,11.0,8,3
22020,2,3.4,3,,9,2,1.0,11,3.98,10.25,,,8,,,2,11.0,8,2
22021,2,3.17,3,,9,2,1.0,11,3.64,7.86,,,8,,,2,11.0,8,2
22022,2,2.97,3,,9,2,1.0,9,4.07,9.76,,,8,,,2,11.0,8,2
22023,2,4.39,3,,9,2,1.0,9,4.79,9.56,,,8,,,2,11.0,8,2
22024,2,4.12,3,,9,2,1.0,9,4.33,10.04,,,8,,,2,11.0,8,3
22025,2,4.53,3,,9,2,1.0,11,3.63,7.92,,,8,,,2,11.0,8,3
22026,2,4.85,3,,9,2,1.0,9,4.63,9.53,,,8,,,2,11.0,8,3
22027,2,3.28,3,,9,2,1.0,9,3.87,9.55,,,8,,,2,11.0,8,2
22028,2,4.0,3,,9,2,1.0,9,3.17,8.21,,,8,,,2,11.0,8,3
22029,2,3.61,3,,9,2,1.0,9,5.19,10.38,,,8,,,2,11.0,8,2
22030,2,3.92,3,,9,2,1.0,11,4.61,9.14,,,8,,,2,11.0,8,2
22031,2,3.83,3,,9,2,1.0,11,4.11,8.07,,,8,,,2,11.0,8,2
22032,2,3.44,3,,9,2,1.0,11,3.14,8.64,,,8,,,2,11.0,8,3
22033,2,3.66,3,,9,2,1.0,9,3.62,8.61,,,8,,,2,11.0,8,3
22034,2,3.54,3,,9,2,1.0,9,3.92,8.51,,,8,,,2,11.0,8,3
22035,2,4.47,3,,9,2,1.0,9,4.99,9.54,,,8,,,2,11.0,8,2
22036,2,4.34,3,,9,2,1.0,9,4.36,8.73,,,8,,,2,11.0,8,3
22037,2,5.82,3,,9,2,1.0,9,4.75,9.41,,,8,,,2,11.0,8,3
22038,2,2.75,3,,9,2,1.0,9,3.71,8.71,,,8,,,2,11.0,8,2
22039,2,3.54,3,,9,2,1.0,9,3.51,9.77,,,8,,,2,11.0,8,3
22040,2,3.04,3,,9,2,1.0,9,4.21,7.97,,,8,,,2,11.0,8,3
22041,2,3.85,3,,9,2,1.0,11,3.28,8.18,,,8,,,2,11.0,8,3
22042,2,4.44,3,,9,2,1.0,9,3.55,7.45,,,8,,,2,11.0,8,3
22043,2,4.15,3,,9,2,1.0,11,4.61,10.29,,,8,,,2,11.0,8,3
22044,2,3.14,3,,9,2,1.0,9,3.74,8.87,,,8,,,2,11.0,8,2
22045,2,3.25,3,,9,2,1.0,11,4.03,7.62,,,8,,,2,11.0,8,2
22046,2,4.75,3,,9,2,1.0,11,4.77,9.01,,,8,,,2,11.0,8,2
22047,2,2.64,3,,9,2,1.0,11,3.18,8.54,,,8,,,2,11.0,8,3
22048,2,4.64,3,,9,2,1.0,9,4.1,9.29,,,8,,,2,11.0,8,2
22049,2,3.21,3,,9,2,1.0,9,3.62,8.19,,,8,,,2,11.0,8,3
22050,2,5.32,3,,9,2,1.0,9,4.64,8.96,,,8,,,2,11.0,8,3
22051,2,4.6,3,,9,2,1.0,11,4.62,10.86,,,8,,,2,11.0,8,2
22052,2,3.5,3,,9,2,1.0,9,4.98,10.53,,,8,,,2,11.0,8,3
22053,2,4.01,3,,9,2,1.0,9,4.54,8.81,,,8,,,2,11.0,8,2
22054,2,4.57,3,,9,2,1.0,11,3.87,9.08,,,8,,,2,11.0,8,2
22055,2,3.92,3,,9,2,1.0,9,3.95,8.03,,,8,,,2,11.0,8,2
22056,2,2.77,3,,9,2,1.0,9,3.97,8.98,,,8,,,2,11.0,8,2
22057,2,1.75,3,,9,2,1.0,9,2.17,6.4,,,8,,,2,11.0,8,3
22058,2,3.99,3,,9,2,1.0,11,3.58,10.14,,,8,,,2,11.0,8,2
22059,2,4.1,3,,9,2,1.0,9,4.2,7.79,,,8,,,2,11.0,8,2
22060,2,4.34,3,,9,2,1.0,9,4.36,10.17,,,8,,,2,11.0,8,3
22061,2,3.71,3,,9,2,1.0,9,4.7,10.88,,,8,,,2,11.0,8,3
22062,2,3.46,3,,9,2,1.0,11,3.88,8.8,,,8,,,2,11.0,8,3
22063,2,4.76,3,,9,2,1.0,11,4.18,8.65,,,8,,,2,11.0,8,3
22064,2,4.34,3,,9,2,1.0,9,4.61,9.64,,,8,,,2,11.0,8,2
22065,2,4.83,3,,9,2,1.0,11,5.23,10.55,,,8,,,2,11.0,8,2
22066,2,5.29,3,,9,2,1.0,9,4.18,9.28,,,8,,,2,11.0,8,2
22067,2,3.39,3,,9,2,1.0,9,3.59,7.95,,,8,,,2,11.0,8,3
22068,2,3.48,3,,9,2,1.0,9,3.64,8.53,,,8,,,2,11.0,8,2
22069,2,3.99,3,,9,2,1.0,9,3.84,9.59,,,8,,,2,11.0,8,3
22070,2,4.23,3,,9,2,1.0,9,4.96,8.83,,,8,,,2,11.0,8,2
22071,2,3.9,3,,9,2,1.0,9,3.85,8.53,,,8,,,2,11.0,8,3
22072,2,4.06,3,,9,2,1.0,9,3.35,8.59,,,8,,,2,11.0,8,2
22073,2,3.68,3,,9,2,1.0,11,3.42,7.91,,,8,,,2,11.0,8,2
22074,2,4.09,3,,9,2,1.0,9,3.88,9.0,,,8,,,2,11.0,8,2
22075,2,3.73,3,,9,2,1.0,9,2.75,8.61,,,8,,,2,11.0,8,2
22076,2,4.55,3,,9,2,1.0,11,5.15,9.56,,,8,,,2,11.0,8,2
22077,2,3.12,3,,9,2,1.0,11,3.41,9.0,,,8,,,2,11.0,8,2
22078,2,3.08,3,,9,2,1.0,11,2.84,8.12,,,8,,,2,11.0,8,2
22079,2,3.98,3,,9,2,1.0,11,3.91,10.24,,,8,,,2,11.0,8,2
22080,2,4.25,3,,9,2,1.0,9,3.39,8.69,,,8,,,2,11.0,8,3
22081,2,4.2,3,,9,2,1.0,9,2.57,7.14,,,8,,,2,11.0,8,2
22082,2,3.45,3,,9,2,1.0,11,5.14,10.4,,,8,,,2,11.0,8,3
22083,2,3.96,3,,9,2,1.0,9,3.29,8.56,,,8,,,2,11.0,8,2
22084,2,4.42,3,,9,2,1.0,11,4.25,9.45,,,8,,,2,11.0,8,3
22085,2,3.91,3,,9,2,1.0,9,3.42,8.72,,,8,,,2,11.0,8,3
22086,2,3.33,3,,9,2,1.0,11,3.2,8.23,,,8,,,2,11.0,8,3
22087,2,3.27,3,,9,2,1.0,11,3.36,10.44,,,8,,,2,11.0,8,2
22088,2,4.42,3,,9,2,1.0,11,3.43,9.19,,,8,,,2,11.0,8,3
22089,2,4.66,3,,9,2,1.0,9,4.73,9.93,,,8,,,2,11.0,8,2
22090,2,4.17,3,,9,2,1.0,9,3.47,8.77,,,8,,,2,11.0,8,3
22091,2,3.83,3,,9,2,1.0,11,3.53,9.62,,,8,,,2,11.0,8,2
22092,2,3.44,3,,9,2,1.0,9,3.54,8.56,,,8,,,2,11.0,8,3
22093,2,3.89,3,,9,2,1.0,11,4.24,9.89,,,8,,,2,11.0,8,3
22094,2,2.82,3,,9,2,1.0,9,3.73,7.37,,,8,,,2,11.0,8,3
22095,2,3.26,3,,9,2,1.0,11,3.45,7.29,,,8,,,2,11.0,8,2
22096,2,3.69,3,,9,2,1.0,9,3.17,8.32,,,8,,,2,11.0,8,3
22097,2,4.58,3,,9,2,1.0,11,4.19,11.1,,,8,,,2,11.0,8,3
22098,2,2.81,3,,9,2,1.0,11,3.68,8.4,,,8,,,2,11.0,8,2
22099,2,4.45,3,,9,2,1.0,9,3.95,9.76,,,8,,,2,11.0,8,3
22100,2,5.14,3,,9,2,1.0,11,3.87,7.54,,,8,,,2,11.0,8,2
22101,2,4.29,3,,9,2,1.0,11,3.77,9.08,,,8,,,2,11.0,8,2
22102,2,3.67,3,,9,2,1.0,9,3.46,7.92,,,8,,,2,11.0,8,3
22103,2,3.44,3,,9,2,1.0,11,3.36,7.45,,,8,,,2,11.0,8,3
22104,2,3.24,3,,9,2,1.0,9,3.43,8.81,,,8,,,2,11.0,8,2
22105,2,4.87,3,,9,2,1.0,9,3.42,7.94,,,8,,,2,11.0,8,3
22106,2,3.71,3,,9,2,1.0,11,3.64,8.47,,,8,,,2,11.0,8,3
22107,2,3.71,3,,9,2,1.0,11,4.59,9.9,,,8,,,2,11.0,8,3
22108,2,3.92,3,,9,2,1.0,11,4.59,10.83,,,8,,,2,11.0,8,3
22109,2,4.05,3,,9,2,1.0,9,4.97,10.45,,,8,,,2,11.0,8,3
22110,2,4.41,3,,9,2,1.0,11,4.31,10.01,,,8,,,2,11.0,8,2
22111,2,3.61,3,,9,2,1.0,9,2.77,7.13,,,8,,,2,11.0,8,3
22112,2,4.49,3,,9,2,1.0,9,3.67,8.99,,,8,,,2,11.0,8,3
22113,2,4.08,3,,9,2,1.0,11,3.46,8.07,,,8,,,2,11.0,8,2
