,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
4225,1,4,1,10,2,5,3,1,1,4,1,1,3,3,1,6,1,3,2,4,4,5,7
4226,1,4,1,4,2,5,3,1,1,4,1,1,3,3,2,6,1,3,2,4,4,6,7
4227,1,4,3,4,2,5,3,1,1,4,1,1,3,3,1,6,1,3,2,4,4,5,4
4228,1,3,1,10,2,5,3,1,1,5,1,1,3,3,2,6,1,3,2,4,4,5,1
4229,1,3,1,10,2,5,3,1,1,5,1,1,3,3,6,6,1,3,2,4,4,5,4
4230,1,3,1,4,2,5,3,1,1,4,1,1,3,3,1,2,1,3,2,4,4,6,7
4231,1,3,3,10,2,5,3,1,1,8,1,1,3,3,6,6,1,3,2,4,4,6,4
4232,1,4,4,9,1,5,3,1,1,8,2,1,1,1,8,8,1,3,2,7,4,4,5
4233,1,4,1,10,2,5,3,1,1,4,1,1,3,3,6,1,1,3,2,4,4,5,1
4234,1,4,1,10,2,5,3,1,1,8,1,1,3,3,2,6,1,3,2,4,4,5,7
4235,1,4,3,4,2,5,3,1,1,4,1,1,3,3,1,1,1,3,2,4,4,6,4
4236,1,4,1,10,2,5,3,1,1,8,1,1,3,3,6,2,1,3,2,4,4,6,7
4237,1,4,1,10,2,5,3,1,1,4,1,1,3,3,2,1,1,3,2,4,4,5,7
4238,1,4,1,4,2,5,3,1,1,5,1,1,3,3,2,2,1,3,2,4,4,5,4
4239,1,3,3,4,2,5,3,1,1,8,1,1,3,3,1,2,1,3,2,4,4,6,1
4240,1,3,1,10,2,5,3,1,1,4,1,1,3,3,2,6,1,3,2,4,4,6,4
4241,1,4,1,4,2,5,3,1,1,5,1,1,3,3,6,2,1,3,2,4,4,5,1
4242,1,3,1,10,2,5,3,1,1,8,1,1,3,3,1,2,1,3,2,4,4,6,7
4243,1,4,3,4,2,5,3,1,1,8,1,1,3,3,1,1,1,3,2,4,4,5,7
4244,1,3,3,10,2,5,3,1,1,5,1,1,3,3,1,2,1,3,2,4,4,5,7
4245,1,3,4,9,1,5,3,1,1,4,2,1,1,4,8,8,1,3,2,7,4,4,1
4246,1,4,1,4,2,5,3,1,1,8,1,1,3,3,1,2,1,3,2,4,4,6,1
4247,1,3,4,2,1,5,3,1,1,8,2,1,1,4,8,8,1,3,2,7,4,4,1
4248,1,4,3,4,2,5,3,1,1,4,1,1,3,3,6,2,1,3,2,4,4,5,7
4249,1,3,3,4,2,5,3,1,1,8,1,1,3,3,1,1,1,3,2,4,4,5,7
4250,1,3,1,10,2,5,3,1,1,5,1,1,3,3,1,2,1,3,2,4,4,6,1
4251,1,3,1,10,2,5,3,1,1,8,1,1,3,3,1,1,1,3,2,4,4,6,1
4252,1,3,3,10,2,5,3,1,1,5,1,1,3,3,6,6,1,3,2,4,4,5,1
4253,2,4,3,4,1,7,3,1,1,9,2,1,4,4,4,4,1,3,2,7,2,6,7
4254,1,4,3,10,2,5,3,1,1,4,1,1,3,3,6,6,1,3,2,4,4,6,4
4255,1,3,3,4,2,5,3,1,1,4,1,1,3,3,6,1,1,3,2,4,4,6,4
4256,1,4,1,10,2,5,3,1,1,4,1,1,3,3,6,2,1,3,2,4,4,5,1
4257,1,4,3,10,2,5,3,1,1,4,1,1,3,3,1,6,1,3,2,4,4,5,4
4258,1,4,1,10,2,5,3,1,1,5,1,1,3,3,1,6,1,3,2,4,4,6,7
4259,1,3,3,4,2,5,3,1,1,4,1,1,3,3,6,6,1,3,2,4,4,5,4
4260,1,4,1,4,2,5,3,1,1,5,1,1,3,3,2,2,1,3,2,4,4,6,1
4261,1,3,3,4,2,5,3,1,1,5,1,1,3,3,6,6,1,3,2,4,4,6,4
4262,1,3,1,6,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,7,1,4,7
4263,1,3,3,10,2,5,3,1,1,5,1,1,3,3,1,1,1,3,2,4,4,6,7
4264,1,3,1,10,2,5,3,1,1,5,1,1,3,3,1,1,1,3,2,4,4,6,1
4265,1,4,1,10,2,5,3,1,1,4,1,1,3,3,2,6,1,3,2,4,4,6,1
4266,1,3,3,4,2,5,3,1,1,5,1,1,3,3,6,1,1,3,2,4,4,5,1
4267,1,4,1,4,2,5,3,1,1,5,1,1,3,3,6,1,1,3,2,4,4,5,1
4268,1,3,3,4,2,5,3,1,1,4,1,1,3,3,6,1,1,3,2,4,4,5,7
4269,1,3,1,10,2,5,3,1,1,4,1,1,3,3,2,1,1,3,2,4,4,6,1
4270,1,3,1,10,2,5,3,1,1,5,1,1,3,3,2,6,1,3,2,4,4,5,4
4271,1,3,3,4,2,5,3,1,1,4,1,1,3,3,6,2,1,3,2,4,4,6,7
4272,1,3,3,10,2,5,3,1,1,5,1,1,3,3,1,6,1,3,2,4,4,5,7
4273,1,4,3,4,2,5,3,1,1,5,1,1,3,3,2,2,1,3,2,4,4,6,4
4274,1,4,3,4,2,5,3,1,1,8,1,1,3,3,6,1,1,3,2,4,4,5,7
4275,1,3,1,10,2,5,3,1,1,4,1,1,3,3,2,1,1,3,2,4,4,6,4
4276,2,5,3,1,2,7,3,2,2,11,1,1,1,1,8,1,1,3,2,2,8,5,2
4277,1,4,1,4,2,5,3,1,1,8,1,1,3,3,1,1,1,3,2,4,4,6,4
4278,1,3,3,10,2,5,3,1,1,4,1,1,3,3,1,6,1,3,2,4,4,6,1
4279,1,4,1,10,2,5,3,1,1,8,1,1,3,3,6,6,1,3,2,4,4,6,1
4280,1,3,3,4,2,5,3,1,1,4,1,1,3,3,1,2,1,3,2,4,4,5,7
4281,1,3,1,4,2,5,3,1,1,4,1,1,3,3,2,6,1,3,2,4,4,6,4
4282,1,4,1,10,2,5,3,1,1,8,1,1,3,3,6,6,1,3,2,4,4,5,1
4283,2,4,4,6,1,7,3,1,1,10,1,7,4,4,8,8,1,3,3,2,8,2,6
4284,1,4,1,10,2,5,3,1,1,8,1,1,3,3,1,2,1,3,2,4,4,5,4
4285,1,3,1,10,2,5,3,1,1,5,1,1,3,3,2,2,1,3,2,4,4,6,7
4286,1,3,3,4,2,5,3,1,1,8,1,1,3,3,6,2,1,3,2,4,4,6,7
4287,1,4,3,4,2,5,3,1,1,5,1,1,3,3,2,6,1,3,2,4,4,6,4
4288,1,3,1,10,2,5,3,1,1,5,1,1,3,3,2,2,1,3,2,4,4,5,7
4289,1,4,3,4,2,5,3,1,1,4,1,1,3,3,6,1,1,3,2,4,4,6,1
4290,1,4,3,4,2,5,3,1,1,4,1,1,3,3,1,2,1,3,2,4,4,5,1
4291,2,5,4,6,1,7,3,1,1,10,1,7,4,4,8,7,1,3,3,2,8,2,6
4292,1,3,1,10,2,5,3,1,1,8,1,1,3,3,6,1,1,3,2,4,4,5,7
4293,1,4,1,10,2,5,3,1,1,8,1,1,3,3,6,1,1,3,2,4,4,5,4
4294,1,4,1,4,2,5,3,1,1,4,1,1,3,3,2,1,1,3,2,4,4,6,4
4295,1,4,1,4,2,5,3,1,1,8,1,1,3,3,1,2,1,3,2,4,4,5,1
4296,1,3,1,10,2,5,3,1,1,4,1,1,3,3,1,6,1,3,2,4,4,6,4
4297,1,4,1,4,2,5,3,1,1,8,1,1,3,3,1,2,1,3,2,4,4,6,4
4298,1,3,3,4,2,5,3,1,1,5,1,1,3,3,6,6,1,3,2,4,4,6,1
4299,1,4,3,10,2,5,3,1,1,5,1,1,3,3,2,1,1,3,2,4,4,6,1
4300,1,4,1,4,2,5,3,1,1,4,1,1,3,3,1,1,1,3,2,4,4,6,7
4301,1,3,1,10,2,5,3,1,1,5,1,1,3,3,6,6,1,3,2,4,4,5,7
4302,1,4,1,4,2,5,3,1,1,5,1,1,3,3,1,1,1,3,2,4,4,5,1
4303,1,4,1,4,2,5,3,1,1,5,1,1,3,3,6,1,1,3,2,4,4,6,7
4304,1,4,1,10,2,5,3,1,1,4,1,1,3,3,6,2,1,3,2,4,4,6,1
4305,2,4,3,4,1,7,3,1,1,11,2,1,4,4,6,8,1,3,2,7,2,6,7
4306,1,4,3,4,2,5,3,1,1,4,1,1,3,3,6,2,1,3,2,4,4,6,7
4307,1,4,3,4,2,5,3,1,1,5,1,1,3,3,1,6,1,3,2,4,4,5,7
4308,1,4,3,4,2,5,3,1,1,5,1,1,3,3,2,1,1,3,2,4,4,5,1
4309,1,3,3,10,2,5,3,1,1,8,1,1,3,3,6,2,1,3,2,4,4,5,1
4310,1,3,3,4,2,5,3,1,1,8,1,1,3,3,2,1,1,3,2,4,4,6,1
4311,1,3,3,10,2,5,3,1,1,5,1,1,3,3,6,2,1,3,2,4,4,6,4
4312,1,4,1,10,2,5,3,1,1,8,1,1,3,3,2,2,1,3,2,4,4,6,7
4313,1,3,1,10,2,5,3,1,1,5,1,1,3,3,6,1,1,3,2,4,4,5,1
4314,1,3,3,10,2,5,3,1,1,8,1,1,3,3,1,2,1,3,2,4,4,6,4
4315,1,4,1,4,2,5,3,1,1,8,1,1,3,3,2,6,1,3,2,4,4,5,1
4316,1,3,1,10,2,5,3,1,1,4,1,1,3,3,6,2,1,3,2,4,4,5,7
4317,1,4,1,4,2,5,3,1,1,4,1,1,3,3,2,2,1,3,2,4,4,5,1
4318,1,4,3,4,2,5,3,1,1,5,1,1,3,3,2,6,1,3,2,4,4,6,7
4319,1,4,1,4,2,5,3,1,1,4,1,1,3,3,1,1,1,3,2,4,4,6,1
4320,1,4,3,10,2,5,3,1,1,4,1,1,3,3,6,6,1,3,2,4,4,5,1
4321,1,4,1,4,2,5,3,1,1,8,1,1,3,3,6,2,1,3,2,4,4,6,1
4322,1,3,1,10,2,5,3,1,1,5,1,1,3,3,2,6,1,3,2,4,4,6,4
4323,1,4,3,4,2,5,3,1,1,8,1,1,3,3,1,2,1,3,2,4,4,6,1
4324,1,4,3,4,2,5,3,1,1,4,1,1,3,3,2,2,1,3,2,4,4,6,1
4325,1,4,3,4,2,5,3,1,1,8,1,1,3,3,1,2,1,3,2,4,4,5,4
4326,2,3,3,5,2,7,3,1,2,8,1,7,4,1,8,8,1,3,2,3,4,5,7
4327,1,4,3,10,2,5,3,1,1,8,1,1,3,3,1,2,1,3,2,4,4,6,1
4328,1,3,1,10,2,5,3,1,1,5,1,1,3,3,2,6,1,3,2,4,4,6,7
4329,1,3,3,1,2,9,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,4
4330,1,4,3,10,2,5,3,1,1,4,1,1,3,3,2,1,1,3,2,4,4,5,7
4331,1,5,3,1,2,7,3,1,2,11,1,7,3,2,8,1,1,3,2,2,8,5,7
4332,1,4,1,10,2,5,3,1,1,8,1,1,3,3,2,6,1,3,2,4,4,6,7
4333,1,3,3,4,2,5,3,1,1,4,1,1,3,3,2,1,1,3,2,4,4,5,7
4334,1,3,3,4,2,5,3,1,1,4,1,1,3,3,2,6,1,3,2,4,4,6,1
4335,1,4,3,4,2,5,3,1,1,5,1,1,3,3,1,6,1,3,2,4,4,6,1
4336,1,3,1,10,2,5,3,1,1,8,1,1,3,3,6,6,1,3,2,4,4,5,7
4337,1,3,1,4,2,5,3,1,1,5,1,1,3,3,1,6,1,3,2,4,4,5,7
4338,1,3,3,4,2,5,3,1,1,5,1,1,3,3,1,2,1,3,2,4,4,5,7
4339,1,3,3,4,2,5,3,1,1,8,1,1,3,3,1,1,1,3,2,4,4,6,1
4340,1,3,3,4,2,5,3,1,1,5,1,1,3,3,6,1,1,3,2,4,4,6,1
4341,2,4,3,8,1,7,3,1,1,11,2,1,4,4,4,6,1,3,2,7,1,6,7
4342,1,4,1,10,2,5,3,1,1,4,1,1,3,3,1,1,1,3,2,4,4,6,4
4343,1,3,3,10,2,5,3,1,1,4,1,1,3,3,6,6,1,3,2,4,4,5,1
4344,1,4,1,10,2,5,3,1,1,5,1,1,3,3,1,1,1,3,2,4,4,5,1
4345,1,3,1,10,2,5,3,1,1,8,1,1,3,3,2,2,1,3,2,4,4,5,4
4346,1,4,1,4,2,5,3,1,1,4,1,1,3,3,1,2,1,3,2,4,4,6,1
4347,1,4,1,4,2,5,3,1,1,4,1,1,3,3,6,6,1,3,2,4,4,5,1
4348,1,3,3,10,2,5,3,1,1,5,1,1,3,3,6,6,1,3,2,4,4,6,1
4349,1,4,4,2,1,5,3,1,1,11,2,1,4,4,8,8,1,3,2,7,4,4,5
4350,1,3,3,4,2,5,3,1,1,8,1,1,3,3,6,2,1,3,2,4,4,5,1
4351,1,3,3,10,2,5,3,1,1,5,1,1,3,3,1,1,1,3,2,4,4,5,4
4352,1,4,1,4,2,5,3,1,1,5,1,1,3,3,1,1,1,3,2,4,4,5,4
4353,1,4,3,4,2,5,3,1,1,5,1,1,3,3,2,1,1,3,2,4,4,6,7
4354,1,4,1,10,2,5,3,1,1,8,1,1,3,3,6,2,1,3,2,4,4,5,7
4355,1,4,3,4,2,5,3,1,1,4,1,1,3,3,1,1,1,3,2,4,4,6,1
4356,1,3,3,4,2,5,3,1,1,8,1,1,3,3,2,1,1,3,2,4,4,5,1
4357,2,3,4,8,1,7,3,1,1,10,1,7,4,4,8,7,1,3,3,2,8,2,6
4358,1,4,1,4,2,5,3,1,1,5,1,1,3,3,6,6,1,3,2,4,4,5,7
4359,1,4,1,10,2,5,3,1,1,8,1,1,3,3,1,6,1,3,2,4,4,6,7
4360,1,4,3,4,2,5,3,1,1,5,1,1,3,3,1,1,1,3,2,4,4,6,7
4361,1,3,3,10,2,5,3,1,1,5,1,1,3,3,6,6,1,3,2,4,4,6,4
4362,1,4,3,4,2,5,3,1,1,5,1,1,3,3,1,1,1,3,2,4,4,5,7
4363,1,3,1,10,2,5,3,1,1,4,1,1,3,3,2,2,1,3,2,4,4,6,1
4364,1,1,3,9,1,7,3,2,2,11,1,1,4,4,8,8,1,3,2,7,8,2,2
4365,1,4,4,2,1,5,3,1,1,4,2,1,4,4,8,8,1,3,2,7,4,5,5
4366,1,3,3,10,2,5,3,1,1,8,1,1,3,3,2,6,1,3,2,4,4,6,4
4367,1,4,3,4,2,5,3,1,1,5,1,1,3,3,2,2,1,3,2,4,4,6,7
4368,1,4,3,4,2,5,3,1,1,5,1,1,3,3,6,6,1,3,2,4,4,5,4
4369,1,4,3,10,2,5,3,1,1,8,1,1,3,3,2,6,1,3,2,4,4,5,4
4370,1,4,1,4,2,5,3,1,1,5,1,1,3,3,1,1,1,3,2,4,4,6,7
4371,1,3,3,10,2,5,3,1,1,4,1,1,3,3,6,6,1,3,2,4,4,5,7
4372,1,3,1,10,2,5,3,1,1,8,1,1,3,3,2,6,1,3,2,4,4,5,1
4373,1,4,1,4,2,5,3,1,1,8,1,1,3,3,2,6,1,3,2,4,4,6,1
4374,1,3,4,9,1,5,3,1,1,11,2,1,1,1,8,8,1,3,2,7,4,4,5
4375,2,4,3,4,1,7,3,1,1,2,2,1,4,4,4,6,1,3,2,7,2,5,7
4376,1,3,3,1,2,4,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,7
4377,1,4,3,4,2,5,3,1,1,8,1,1,3,3,6,6,1,3,2,4,4,6,7
4378,1,4,1,4,2,5,3,1,1,5,1,1,3,3,6,1,1,3,2,4,4,6,1
4379,2,4,3,8,1,7,3,1,1,2,2,1,4,4,6,4,1,3,2,7,1,5,7
4380,2,3,3,2,1,7,3,1,1,10,1,7,4,4,8,7,1,3,3,2,8,2,6
4381,1,3,3,10,2,5,3,1,1,4,1,1,3,3,1,1,1,3,2,4,4,6,1
4382,1,3,3,10,2,5,3,1,1,5,1,1,3,3,2,1,1,3,2,4,4,6,7
4383,1,3,3,10,2,5,3,1,1,4,1,1,3,3,1,2,1,3,2,4,4,5,4
4384,1,3,3,10,2,5,3,1,1,8,1,1,3,3,1,1,1,3,2,4,4,6,1
4385,1,4,1,10,2,5,3,1,1,5,1,1,3,3,2,1,1,3,2,4,4,6,1
4386,1,4,3,4,2,5,3,1,1,8,1,1,3,3,2,2,1,3,2,4,4,6,1
4387,1,3,1,4,2,5,3,1,1,8,1,1,3,3,1,1,1,3,2,4,4,6,1
4388,1,4,3,10,2,5,3,1,1,8,1,1,3,3,2,2,1,3,2,4,4,5,1
4389,1,3,3,4,2,5,3,1,1,4,1,1,3,3,6,6,1,3,2,4,4,5,1
4390,1,3,3,10,2,5,3,1,1,5,1,1,3,3,6,1,1,3,2,4,4,6,1
4391,1,4,3,4,2,5,3,1,1,4,1,1,3,3,2,1,1,3,2,4,4,6,4
4392,1,4,3,10,2,5,3,1,1,4,1,1,3,3,1,2,1,3,2,4,4,6,1
4393,1,3,3,4,2,5,3,1,1,5,1,1,3,3,6,2,1,3,2,4,4,6,7
4394,1,4,3,4,2,5,3,1,1,4,1,1,3,3,6,6,1,3,2,4,4,5,7
4395,1,4,3,4,2,5,3,1,1,8,1,1,3,3,2,1,1,3,2,4,4,6,4
4396,2,3,3,7,2,7,3,1,2,4,1,7,4,1,8,8,1,3,2,3,4,6,7
4397,1,3,1,4,2,5,3,1,1,5,1,1,3,3,1,1,1,3,2,4,4,5,1
4398,1,4,1,10,2,5,3,1,1,5,1,1,3,3,1,6,1,3,2,4,4,5,1
4399,1,4,1,10,2,5,3,1,1,4,1,1,3,3,6,1,1,3,2,4,4,6,1
4400,1,3,1,10,2,5,3,1,1,4,1,1,3,3,6,1,1,3,2,4,4,5,1
4401,1,4,1,10,2,5,3,1,1,4,1,1,3,3,2,2,1,3,2,4,4,5,1
4402,1,4,1,4,2,5,3,1,1,4,1,1,3,3,6,2,1,3,2,4,4,5,1
4403,1,4,3,4,2,5,3,1,1,8,1,1,3,3,2,2,1,3,2,4,4,6,7
4404,1,4,1,4,2,5,3,1,1,4,1,1,3,3,2,1,1,3,2,4,4,5,1
4405,1,4,1,10,2,5,3,1,1,4,1,1,3,3,2,1,1,3,2,4,4,6,7
4406,1,4,3,10,2,5,3,1,1,4,1,1,3,3,2,1,1,3,2,4,4,5,4
4407,1,4,1,4,2,5,3,1,1,5,1,1,3,3,6,1,1,3,2,4,4,5,4
4408,1,4,3,4,2,5,3,1,1,5,1,1,3,3,1,2,1,3,2,4,4,6,1
4409,1,4,1,10,2,5,3,1,1,5,1,1,3,3,1,2,1,3,2,4,4,6,7
4410,2,4,1,8,1,7,3,1,1,9,2,1,4,4,4,8,1,3,2,7,2,6,7
4411,1,4,4,2,1,5,3,1,1,4,2,1,4,1,8,8,1,3,2,7,4,5,5
4412,1,4,3,4,2,5,3,1,1,5,1,1,3,3,6,1,1,3,2,4,4,5,7
4413,1,4,1,4,2,5,3,1,1,4,1,1,3,3,6,6,1,3,2,4,4,5,4
4414,1,3,3,10,2,5,3,1,1,8,1,1,3,3,6,2,1,3,2,4,4,6,1
4415,1,4,1,10,2,5,3,1,1,8,1,1,3,3,6,2,1,3,2,4,4,6,4
4416,1,4,3,10,2,5,3,1,1,4,1,1,3,3,1,1,1,3,2,4,4,5,7
4417,2,4,3,1,1,7,3,1,1,9,2,1,4,4,8,4,1,3,2,7,1,5,7
4418,1,4,3,10,2,5,3,1,1,4,1,1,3,3,2,1,1,3,2,4,4,6,1
4419,2,3,4,2,1,7,3,1,1,10,1,7,4,4,8,8,1,3,3,2,8,2,6
4420,1,3,3,10,2,5,3,1,1,8,1,1,3,3,1,6,1,3,2,4,4,6,1
4421,1,3,1,10,2,5,3,1,1,8,1,1,3,3,6,2,1,3,2,4,4,6,7
4422,1,3,3,10,2,5,3,1,1,4,1,1,3,3,6,1,1,3,2,4,4,6,1
4423,1,4,3,4,2,5,3,1,1,5,1,1,3,3,2,2,1,3,2,4,4,5,4
4424,2,4,1,8,1,7,3,1,1,2,2,1,4,4,4,4,1,3,2,7,1,6,7
4425,1,4,1,10,2,5,3,1,1,8,1,1,3,3,6,1,1,3,2,4,4,5,7
4426,1,4,1,10,2,5,3,1,1,8,1,1,3,3,2,1,1,3,2,4,4,5,1
4427,1,3,3,10,2,5,3,1,1,4,1,1,3,3,1,1,1,3,2,4,4,5,7
4428,1,3,1,10,2,5,3,1,1,8,1,1,3,3,1,2,1,3,2,4,4,5,1
4429,1,3,3,1,2,4,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,7
4430,1,4,1,10,2,5,3,1,1,8,1,1,3,3,6,2,1,3,2,4,4,5,4
4431,1,3,3,10,2,5,3,1,1,4,1,1,3,3,1,2,1,3,2,4,4,5,1
4432,1,4,1,10,2,5,3,1,1,5,1,1,3,3,1,1,1,3,2,4,4,5,4
4433,1,4,1,10,2,5,3,1,1,5,1,1,3,3,1,2,1,3,2,4,4,5,7
4434,1,4,3,4,2,5,3,1,1,8,1,1,3,3,2,6,1,3,2,4,4,5,4
4435,1,4,3,4,2,5,3,1,1,4,1,1,3,3,2,2,1,3,2,4,4,5,1
4436,1,4,3,4,2,5,3,1,1,4,1,1,3,3,2,1,1,3,2,4,4,5,7
4437,1,4,1,4,2,5,3,1,1,5,1,1,3,3,2,1,1,3,2,4,4,5,1
4438,1,3,4,4,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,7,1,5,7
4439,1,3,3,10,2,5,3,1,1,5,1,1,3,3,2,6,1,3,2,4,4,6,1
4440,1,4,4,4,1,5,3,1,1,4,2,1,1,1,8,8,1,3,2,7,4,4,5
4441,1,3,3,4,2,5,3,1,1,8,1,1,3,3,1,1,1,3,2,4,4,5,1
4442,1,3,3,10,2,5,3,1,1,8,1,1,3,3,6,2,1,3,2,4,4,6,4
4443,1,3,3,10,2,5,3,1,1,4,1,1,3,3,1,2,1,3,2,4,4,6,7
4444,2,4,3,4,1,7,3,1,1,9,2,1,4,4,6,4,1,3,2,7,1,6,7
4445,1,4,1,4,2,5,3,1,1,5,1,1,3,3,2,1,1,3,2,4,4,6,7
4446,1,4,3,10,2,5,3,1,1,4,1,1,3,3,1,6,1,3,2,4,4,5,1
4447,1,4,3,4,2,5,3,1,1,4,1,1,3,3,1,2,1,3,2,4,4,6,4
4448,1,3,3,10,2,5,3,1,1,4,1,1,3,3,2,2,1,3,2,4,4,6,1
4449,1,3,3,4,2,5,3,1,1,8,1,1,3,3,2,6,1,3,2,4,4,6,7
4450,1,3,1,10,2,5,3,1,1,8,1,1,3,3,2,6,1,3,2,4,4,6,4
4451,2,4,3,1,1,7,3,1,1,2,2,1,4,4,4,4,1,3,2,7,2,5,7
4452,1,3,3,4,2,5,3,1,1,5,1,1,3,3,1,1,1,3,2,4,4,6,1
4453,1,4,1,10,2,5,3,1,1,5,1,1,3,3,2,6,1,3,2,4,4,5,1
4454,1,3,3,4,2,5,3,1,1,8,1,1,3,3,6,1,1,3,2,4,4,5,4
4455,1,3,3,10,2,5,3,1,1,8,1,1,3,3,6,6,1,3,2,4,4,6,1
4456,1,4,1,4,2,5,3,1,1,5,1,1,3,3,1,2,1,3,2,4,4,6,4
4457,1,4,1,4,2,5,3,1,1,4,1,1,3,3,6,2,1,3,2,4,4,6,1
4458,1,3,3,10,2,5,3,1,1,4,1,1,3,3,2,1,1,3,2,4,4,6,1
4459,2,5,3,2,1,7,3,1,1,10,1,7,4,4,7,7,1,3,3,2,8,2,6
4460,1,3,3,10,2,5,3,1,1,8,1,1,3,3,2,2,1,3,2,4,4,6,4
4461,1,3,3,1,2,9,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,7
4462,1,4,3,4,2,5,3,1,1,8,1,1,3,3,1,1,1,3,2,4,4,6,4
4463,1,3,3,4,2,5,3,1,1,5,1,1,3,3,1,1,1,3,2,4,4,6,4
4464,1,4,3,10,2,5,3,1,1,4,1,1,3,3,2,2,1,3,2,4,4,5,1
4465,1,4,3,4,2,5,3,1,1,5,1,1,3,3,6,6,1,3,2,4,4,5,7
4466,1,4,1,4,2,5,3,1,1,4,1,1,3,3,2,6,1,3,2,4,4,6,1
4467,1,4,3,10,2,5,3,1,1,4,1,1,3,3,1,1,1,3,2,4,4,6,1
4468,1,3,1,10,2,5,3,1,1,5,1,1,3,3,1,2,1,3,2,4,4,6,7
4469,1,3,4,9,1,5,3,1,1,8,2,1,1,1,8,8,1,3,2,7,4,5,5
4470,1,3,3,10,2,5,3,1,1,5,1,1,3,3,6,2,1,3,2,4,4,5,1
4471,1,4,1,10,2,5,3,1,1,5,1,1,3,3,6,6,1,3,2,4,4,6,4
4472,1,3,1,10,2,5,3,1,1,8,1,1,3,3,6,1,1,3,2,4,4,6,1
4473,1,3,3,10,2,5,3,1,1,5,1,1,3,3,1,2,1,3,2,4,4,5,4
4474,1,4,3,10,2,5,3,1,1,4,1,1,3,3,2,1,1,3,2,4,4,5,1
4475,1,3,3,10,2,5,3,1,1,4,1,1,3,3,1,2,1,3,2,4,4,6,1
4476,1,3,3,10,2,5,3,1,1,8,1,1,3,3,2,1,1,3,2,4,4,5,4
4477,1,4,3,4,2,5,3,1,1,8,1,1,3,3,6,1,1,3,2,4,4,6,4
4478,1,4,1,10,2,5,3,1,1,4,1,1,3,3,2,2,1,3,2,4,4,6,4
4479,1,4,1,4,2,5,3,1,1,4,1,1,3,3,2,2,1,3,2,4,4,5,4
4480,2,4,3,1,1,7,3,1,1,8,2,1,4,4,8,6,1,3,2,7,1,6,7
4481,1,3,3,10,2,5,3,1,1,4,1,1,3,3,2,6,1,3,2,4,4,5,7
4482,1,3,3,4,2,5,3,1,1,5,1,1,3,3,1,1,1,3,2,4,4,5,4
4483,1,4,3,4,2,5,3,1,1,4,1,1,3,3,2,6,1,3,2,4,4,5,1
4484,1,4,3,4,2,5,3,1,1,5,1,1,3,3,6,2,1,3,2,4,4,5,1
4485,1,3,3,10,2,5,3,1,1,5,1,1,3,3,2,6,1,3,2,4,4,6,7
4486,1,4,1,4,2,5,3,1,1,5,1,1,3,3,1,2,1,3,2,4,4,5,4
4487,1,3,3,4,2,5,3,1,1,8,1,1,3,3,6,6,1,3,2,4,4,5,7
4488,1,3,3,10,2,5,3,1,1,8,1,1,3,3,2,1,1,3,2,4,4,5,7
4489,1,3,1,10,2,5,3,1,1,4,1,1,3,3,1,1,1,3,2,4,4,6,7
4490,1,4,1,10,2,5,3,1,1,5,1,1,3,3,6,1,1,3,2,4,4,6,7
4491,2,4,1,3,2,7,3,2,2,11,1,1,4,1,8,1,1,3,2,2,8,5,2
4492,1,4,3,4,2,5,3,1,1,4,1,1,3,3,6,2,1,3,2,4,4,5,1
4493,1,3,3,4,2,5,3,1,1,8,1,1,3,3,6,1,1,3,2,4,4,6,4
4494,1,4,1,10,2,7,3,1,2,11,1,7,3,2,8,9,1,3,2,2,8,5,7
4495,1,4,1,10,2,5,3,1,1,4,1,1,3,3,6,2,1,3,2,4,4,6,4
4496,1,3,4,4,1,5,3,1,1,8,2,1,1,4,8,8,1,3,2,7,4,5,1
4497,2,4,4,1,1,7,3,1,1,10,1,7,4,4,8,8,1,3,3,2,8,2,6
4498,1,3,3,1,2,4,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,4
4499,1,3,4,4,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,7,1,5,7
4500,1,3,1,10,2,5,3,1,1,5,1,1,3,3,1,1,1,3,2,4,4,6,7
4501,1,4,3,4,2,5,3,1,1,4,1,1,3,3,2,1,1,3,2,4,4,5,1
4502,1,4,3,4,2,5,3,1,1,5,1,1,3,3,6,2,1,3,2,4,4,6,7
4503,1,3,3,10,2,5,3,1,1,8,1,1,3,3,1,2,1,3,2,4,4,5,1
4504,1,3,3,10,2,5,3,1,1,8,1,1,3,3,2,2,1,3,2,4,4,5,1
4505,1,3,3,4,2,5,3,1,1,8,1,1,3,3,2,2,1,3,2,4,4,6,7
4506,1,4,3,4,2,5,3,1,1,5,1,1,3,3,6,6,1,3,2,4,4,6,7
